job_id,industry_id
3894416294,42
3895272651,27
3895269979,27
3895276523,139
3895271699,27
3895271697,27
3894414663,42
3895272715,48
3894417211,42
3894416267,42
3895272643,27
3895269980,27
3895273674,27
3891097262,10
3891097262,9
3895272644,27
3895272649,27
3895276081,108
3891090442,43
3895282332,43
3895282332,44
3891091557,53
3891091737,100
3891091737,139
3891091737,14
3891095406,96
3895272647,27
3891250131,1
3891248731,1916
3891248731,31
3891246889,1
3891248694,1
3891246895,1
3891252113,1
3891251151,1
3891245960,1
3891249483,1
3891251152,1
3891249486,1
3891251156,1
3891245957,1
3891251157,1
3891251153,1
3891248689,1
3891246898,1
3891245965,1
3891251155,1
3891251150,1
3891249551,53
3891249551,25
3891249551,147
3891251162,1
3895488642,14
3891252118,1
3891251211,12
3891251211,15
3895491388,14
3891247852,1
3891245961,1
3891249484,1
3895486992,9
3895494120,1594
3895494120,96
3891248953,96
3895490603,96
3895488804,4
3895490549,4
3895493201,4
3895490547,4
3891253224,148
3891250526,67
3891250526,1999
3895497630,139
3894543866,23
3895499069,27
3894546626,43
3895496559,27
3895495252,27
3895494622,27
3891256223,25
3895493802,27
3894547218,52
3894547218,1
3894547218,3089
3891257109,3
3895513045,14
3895515063,14
3895516068,14
3895508959,14
3894549233,106
3894546728,43
3894546728,106
3895518064,14
3891255655,80
3894544988,41
3891255642,80
3894550241,41
3891250896,139
3894547388,43
3894547388,106
3894547388,45
3891256407,3192
3895515760,18
3895516483,18
3895513866,18
3894545865,49
3895515831,18
3891253759,8
3891255692,8
3891251896,8
3891256433,92
3891254696,8
3891256448,8
3891251895,8
3891251897,8
3891256446,8
3891252886,8
3891256443,8
3891257272,8
3891256447,8
3891255693,8
3891250912,8
3895523928,96
3895516844,27
3895521325,27
3895520517,27
3891257849,124
3891257849,14
3891257849,13
3891262247,124
3891262247,14
3891262247,13
3891260460,124
3891260460,14
3891260460,13
3895523333,27
3895520400,27
3894548767,32
3894548767,31
3894548767,28
3895520516,27
3895520421,27
3895521413,27
3894554180,32
3894554180,31
3894554180,28
3895523853,44
3891268040,10
3894556253,28
3895529014,44
3895525674,4
3894549556,32
3894549556,31
3894549556,28
3895523846,44
3895527376,4
3894557441,14
3895526804,14
3895524779,14
3895529224,104
3895523924,44
3895522341,27
3891267046,10
3894547537,32
3894547537,31
3894547537,28
3891265444,96
3891262915,96
3895524780,14
3894556484,96
3894553982,14
3891266028,10
3891267064,96
3895525315,44
3895527394,14
3894546953,32
3894546953,31
3894546953,28
3894555505,96
3895527397,104
3891264681,104
3894557315,122
3894557315,1958
3895530605,57
3895538082,124
3895533568,124
3895536273,124
3891271341,4
3895538078,124
3895538087,124
3891268947,94
3895530024,86
3895535267,14
3891265994,27
3891269565,27
3891268658,27
3891266677,150
3891271515,27
3891266671,27
3891269566,27
3891272260,27
3895535829,14
3894559931,25
3894562405,14
3895535813,14
3895538613,14
3895536797,14
3894562401,14
3895538732,112
3895546113,48
3895538577,4
3894561575,42
3895538611,14
3895535819,14
3895538618,14
3891276321,94
3895540287,27
3895537746,17
3895539588,14
3895537621,14
3894559999,42
3891271513,27
3891271514,27
3891271512,27
3895539316,31
3895546071,3
3894564104,9
3894558988,42
3895541125,14
3894567065,82
3894560726,42
3895543261,43
3891266670,27
3895539728,112
3895540948,122
3894560888,82
3895546674,94
3895547133,17
3894564337,31
3894562555,9
3891274524,94
3894568360,96
3894570001,99
3895536229,14
3894564034,44
3894566518,124
3894566518,14
3894564075,82
3891278470,94
3895546345,122
3895542885,113
3894568289,96
3895546037,43
3891281106,104
3891281095,104
3894567745,13
3894565610,96
3894563596,96
3895547682,94
3895545148,23
3894568365,96
3894573033,14
3894569158,96
3894565520,99
3894572064,14
3894564020,42
3894581270,14
3891285797,48
3894583213,14
3894566010,42
3895594818,1324
3894584027,14
3895573636,12
3895573636,15
3895573636,70
3895570845,36
3891282410,96
3891282410,43
3894576627,11
3895548308,94
3894580238,22
3894566590,96
3895593876,41
3894566589,96
3891287946,124
3891287946,13
3891287946,14
3895572221,27
3895804199,48
3891281738,96
3891281738,43
3895598600,133
3895570159,27
3891283801,48
3894577849,14
3895569548,27
3891267697,27
3894565519,99
3891292087,139
3895595256,28
3895581712,27
3895565421,28
3894570073,96
3891275771,104
3895587302,28
3895587299,28
3894572916,11
3895802135,14
3895594801,13
3895541857,122
3895565995,27
3895569189,27
3895571283,27
3895561713,28
3895596613,41
3891282812,48
3895585191,28
3895801086,75
3894567533,96
3895803303,27
3895803303,21
3895566927,27
3895802097,75
3894582945,32
3895808015,4
3895566592,28
3895569184,25
3895570609,27
3895597868,133
3895804449,1862
3895570296,53
3894593701,17
3895593834,42
3895584764,28
3895569334,27
3895585787,28
3895570263,27
3895811054,106
3895802140,14
3895589034,28
3895584708,28
3891802576,1285
3891802576,3102
3891802576,1594
3895811039,106
3895599140,131
3895586314,28
3895813293,57
3895549181,94
3891806211,6
3895802286,133
3895586393,28
3895812392,86
3891279552,1
3894611872,96
3894611872,4
3895579233,27
3891805176,1923
3891292418,124
3891292418,13
3891292418,14
3895805482,4
3895800454,133
3895811752,124
3891809179,6
3895596839,14
3894620739,96
3894620739,112
3894620739,133
3895567405,27
3894622025,4
3891297902,32
3895804376,41
3895804376,43
3895804376,45
3895599379,14
3894571061,14
3895829876,20
3895582699,28
3895834201,20
3895818255,14
3891298779,75
3891298779,47
3891298779,43
3895814277,42
3895818154,86
3891281763,96
3891281763,43
3894568364,96
3895813516,42
3895832389,20
3895828898,20
3895803021,75
3895598595,133
3894649254,48
3848963986,3231
3891806297,1594
3895586251,28
3891807648,1
3891824732,43
3891806663,1
3891819990,43
3891828037,43
3891830135,43
2147609789,43
3891841261,43
3891834978,43
3891843027,43
3891840573,43
3891843131,43
3891852019,43
3895864569,14
3895866441,14
3895867433,14
3895865529,14
3895868217,14
3895868201,14
3895865513,14
3895862977,14
3895869137,14
3895868209,14
3895864561,14
3895866449,14
3895865537,14
3895869121,14
3891860122,6
3895867431,14
3895863815,14
3895864567,14
3895869149,14
3895867437,14
3895869133,14
3895868205,14
3895867421,14
3895863821,14
3895868189,14
3895866429,14
3898160158,48
3898160158,14
3898160158,2358
3900067502,27
3901450987,75
3900066239,51
3900065823,51
3900070313,46
3900070313,43
3900070313,106
3900068358,51
3901477340,96
3901477340,4
3901477340,1999
3901458244,104
3901473142,27
3898155767,96
3898155767,3102
3898155767,3242
3898160249,96
3901458025,126
3900066752,51
3898155536,3207
3901483670,1231
3900063709,63
3900063709,55
3901604106,1594
3898155909,75
3898155909,86
3898157506,1594
3898157549,44
3898161327,48
3898161327,406
3901480962,46
3898162008,31
3900066363,1916
3900066363,14
3900066363,137
3898157651,68
3898159550,52
3898157640,123
3900065643,3206
3898161225,10
3901619602,41
3901485698,4
3901625986,2353
3901625986,2091
3898162193,96
3901611054,3198
3898161354,41
3898161354,43
3901630075,47
3901630075,43
3901630075,41
3900061908,48
3901628438,96
3900074019,23
3900073395,148
3900069923,78
3901453917,9
3901619993,27
3901626518,52
3901626518,94
3901626518,3242
3901469987,135
3898164138,2074
3900074520,96
3898160223,96
3898161830,25
3900074197,51
3898166051,96
3901460315,12
3901460315,15
3898165142,3221
3900076186,51
3898160208,96
3898165230,75
3898161253,96
3901620532,4
3898167024,4
3898163467,14
3900075806,106
3900075806,45
3900075806,46
3898160910,96
3898161945,57
3898161945,25
3898166054,88
3898158999,3241
3901626773,935
3901626773,383
3901626773,382
3901630020,75
3898161950,96
3898155906,96
3898161957,3102
3898161957,1594
3898161957,1285
3898159969,3106
3898159969,2458
3901623124,27
3901631591,23
3900082093,96
3901617896,10
3901617896,9
3898158978,137
3898169057,55
3900082098,23
3900075237,51
3898167206,96
3901629370,48
3901665437,17
3901638446,43
3898163604,14
3898162961,4
3898165189,88
3900074872,27
3898168095,55
3898164601,14
3901672470,43
3901672470,106
3898165398,96
3901658480,96
3901647685,25
3901647685,48
3898164454,51
3898164454,86
3898164454,48
3898170255,96
3901641704,18
3898164072,94
3901655060,27
3898165192,88
3898162882,4
3901653996,27
3901653996,19
3898165231,68
3901635976,3217
3901673587,14
3901670411,53
3898162785,44
3898172091,96
3900080788,32
3900080788,31
3900080788,28
3745677818,37
3901673717,14
3901668913,1594
3901649287,27
3901672281,15
3901671651,106
3901670889,14
3901643504,27
3898165287,7
3898166112,96
3900083370,32
3900083370,31
3900083370,28
3901651488,27
3901651488,19
3901672136,44
3901680411,34
3898167146,96
3898167146,3103
3898167146,118
3898165218,96
3901642834,18
3901675246,13
3898159310,80
3900082285,32
3900082285,31
3900082285,28
3898160993,92
3901658484,100
3901662953,3243
3900084110,32
3900084110,31
3900084110,28
3898166150,14
3898166674,70
3901670559,15
3898163560,14
3901664902,17
3901664902,15
3901664902,12
3898167161,382
3898167161,8
3898167161,133
3900078788,96
3901670660,13
3898168358,96
3898162851,34
3898171595,57
3898171595,59
3901683969,124
3898166810,4
3901675025,14
3900090137,3238
3901676833,34
3901640396,9
3900070642,51
3898166700,13
3898161443,3107
3901697400,14
3901680178,48
3898164188,104
3901672583,44
3901672583,43
3901672583,106
3901672578,14
3898171222,14
3898165387,57
3901696526,27
3901697586,27
3901695795,27
3901649286,27
3898164981,86
3901699032,27
3898173295,13
3901692834,14
3901625344,27
3898160892,96
3901695855,26
3898167904,92
3898166306,124
3898166306,14
3898166306,13
3901698500,25
3901688159,1594
3901670866,104
3901617937,27
3898175011,48
3901800038,104
3901693687,14
3901693878,104
3901641401,4
3901641401,32
3901669787,104
3900082099,34
3900099379,14
3897779966,3231
3898166030,11
3901644109,23
3901644109,1339
3901644109,1231
3898168926,23
3901699047,104
3901648633,27
3900069959,3231
3901668142,840
3901668142,852
3898179028,1737
3898179028,42
3898159643,75
3900095502,42
3901675961,25
3900096450,42
3901698536,27
3901645819,27
3898168992,96
3901698530,27
3900078888,32
3900078888,31
3900078888,28
3898173687,104
3898178088,57
3898178088,59
3898161900,75
3898173070,96
3901697582,27
3901481818,24
3900093767,44
3901678007,14
3901694345,53
3898178195,15
3898178195,14
3898167157,28
3901677517,145
3898170621,92
3898157950,96
3901697609,104
3658924039,122
3901698537,27
3901694732,14
3898173327,34
3898173327,1231
3898173327,23
3901800037,104
3901636135,48
3901800023,27
3901649299,27
3900081349,23
3901682370,34
3901698549,104
3901678040,68
3901696522,27
3901676026,14
3901697396,14
3901673735,14
3898164039,52
3898164039,1
3901676025,14
3901644197,27
3901694903,1912
3901695929,28
3898178203,104
3898167415,15
3901675847,34
3898168012,23
3898176212,141
3898176212,34
3898176212,70
3898167173,92
3898170872,96
3901670728,43
3901670728,106
3901670728,45
3901693860,27
3901667775,69
3901691820,14
3901696949,96
3901695781,27
3901699021,27
3901800021,27
3901680150,105
3901677509,57
3901800016,27
3901642245,41
3901642245,43
3901697384,14
3901673277,15
3898175494,104
3901683022,1594
3901694900,104
3901645517,27
3898181225,99
3898181225,3242
3898181225,48
3901644759,27
3901693876,104
3901685816,124
3901676617,4
3901696525,27
3898176081,96
3901699017,27
3901693685,14
3901694884,27
3898171144,26
3898162191,49
3901687675,14
3901640799,18
3898167874,96
3901693857,27
3901643876,27
3901694888,27
3901698323,14
3901697385,14
3901692773,4
3901689448,14
3900080552,25
3901643348,18
3901698541,1931
3901645817,27
3898172699,104
3901800039,104
3901671432,1594
3901668993,104
3901689437,14
3900086823,67
3898159465,43
3898159465,47
3901694902,1912
3898171678,53
3901699046,104
3898181105,70
3901695790,27
3901681336,34
3898178274,96
3900093053,4
3901683987,1594
3898169980,9
3901647782,27
3901669717,23
3898162783,44
3901693682,14
3901699027,27
3901618975,27
3901699042,104
3901696545,104
3901679349,57
3901693863,27
3901698341,14
3901680993,41
3898165985,70
3901637392,23
3901637392,1339
3901637392,25
3901644209,27
3901800024,27
3901677734,34
3898167197,2375
3901698367,14
3901640108,14
3900080734,32
3900080734,31
3900080734,28
3901671904,14
3901484808,4
3900081480,34
3901697607,104
3901684668,36
3901684668,28
3901684668,126
3901800014,27
3901627784,4
3901673570,104
3898162676,27
3898162676,93
3898162676,116
3901698550,104
3901654078,41
3901654078,45
3901694681,14
3901699023,27
3901668744,15
3901694901,104
3898162679,48
3898166304,124
3898166304,14
3898166304,13
3901800018,27
3447180215,42
3898169972,42
3901673594,14
3901698523,27
3901673714,14
3901695636,14
3900093052,4
3898163464,44
3901671509,104
3901671509,106
3901671509,43
3901668740,15
3901699025,27
3887147359,80
3898171461,48
3901693874,104
3901695814,1912
3898176288,19
3898164347,8
3901697411,14
3901691874,14
3901693853,27
3901669641,86
3901699048,104
3901697436,14
3901629179,406
3901800040,4
3901696519,27
3898171613,44
3901674343,13
3898173152,118
3900070981,51
3901697606,104
3901677716,34
3901655058,27
3901697604,1912
3898156804,48
3901698706,28
3901691799,14
3900096453,42
3901638229,43
3901638229,41
3901638229,46
3898169706,92
3901643357,27
3901628271,9
3901698413,14
3901698552,104
3901668910,4
3898172088,96
3901699018,27
3898163489,10
3901697602,104
3901693679,14
3898169612,96
3900095346,14
3900077618,68
3901670557,15
3898165478,124
3898165478,14
3898165478,13
3901695138,43
3898172826,80
3901696408,14
3901698524,27
3901697608,104
3898179502,46
3898179502,1720
3898179502,43
3898165341,8
3898164394,96
3901694883,27
3901686760,68
3898175710,7
3898174493,104
3901671514,14
3901801007,28
3900096452,42
3898161846,96
3898178744,112
3901690160,36
3901690160,28
3901690160,126
3898169883,57
3898169883,59
3898177281,3102
3898177281,1594
3898177281,1285
3898167872,96
3901691822,14
3898169114,124
3898169114,14
3898169114,13
3898162921,3231
3901697446,14
3901696541,104
3901698353,14
3901691896,1481
3901691896,31
3901691896,30
3901654050,27
3898160719,94
3901667990,47
3901693880,104
3898178788,23
3901695653,43
3901695653,41
3901649297,27
3900071456,23
3901663404,96
3901663404,43
3901644630,27
3901800022,27
3901462137,139
3898163730,124
3898163730,14
3898163730,13
3901800036,104
3901696546,104
3900076890,23
3901694885,27
3901643356,27
3901668727,69
3900069509,27
3900080691,32
3900080691,31
3900080691,28
3901699045,104
3901682364,1594
3901682364,4
3901696495,14
3901696495,139
3901696495,100
3901698406,14
3898169664,96
3898167000,14
3898168685,27
3901671905,14
3901691985,14
3901638432,114
3901638432,112
3901638432,12
3901693862,27
3898168718,92
3898172682,15
3898172682,14
3901682168,145
3898174417,53
3901695788,27
3901693877,104
3901635827,1594
3901670890,14
3901697617,104
3899517312,96
3902913681,84
3902913831,12
3899521739,96
3899520829,50
3901162401,14
3902911182,27
3901162957,3231
3899518312,96
3899520957,75
3899520957,148
3899520957,1916
3902903991,57
3902924958,17
3902925924,27
3902925924,8
3902925924,80
3899521635,96
3902902659,27
3902931435,68
3899525341,14
3899521911,14
3899527096,14
3899525334,14
3899526257,14
3901169570,100
3901169570,69
3899528228,48
3899528228,406
3899523420,14
3899526000,3200
3899523362,75
3899523362,1495
3899526263,14
3899520929,96
3902925278,145
3899522663,14
3901169329,3231
3902926107,145
3899523092,31
3899523092,97
3899523092,2194
3902928978,80
3902928978,27
3902928978,8
3902918604,25
3902918604,96
3902918604,27
3899523449,3231
3902920578,90
3902920578,100
3899521910,14
3902922445,90
3902922445,100
3899524326,14
3899522753,104
3902935009,48
3902935009,406
3902935009,1916
3899525332,14
3899522984,96
3899527092,14
3899525331,14
3902910093,27
3899521917,14
3902903736,27
3902937010,80
3902937010,8
3902937010,27
3899527459,59
3902921797,145
3899514692,100
3899519173,96
3902924475,145
3901165609,104
3901165609,43
3901165609,45
3899527158,50
3899527090,14
3899528561,96
3899526259,14
3899528364,96
3899525337,14
3766973763,96
3899524323,14
3899531230,48
3899531230,84
3899521912,14
3899526255,14
3899528944,1594
3899528944,118
3902930813,80
3902930813,27
3902930813,8
3902936799,121
3899522789,1594
3899533339,3231
3899525340,14
3899534063,11
3899523424,14
3899530860,4
3899530860,6
3899530860,96
3899522661,14
3899532082,27
3899524913,1916
3899524913,1912
3899524191,139
3902908092,27
3899529316,3081
3899527825,27
3899535073,104
3899525740,42
3899525740,14
3902940470,14
3902942364,23
3899535837,84
3902936505,67
3899528018,144
3902923360,90
3902923360,100
3899523546,67
3902923661,42
3902913611,44
3902942346,48
3902941522,27
3902918564,14
3902939813,27
3899532881,14
3899538890,96
3902939569,14
3902948201,31
3899528717,96
3902942435,4
3901186020,96
3899521803,96
3902940743,14
3899531888,14
3899534001,27
3899527119,3231
3902947345,31
3899522667,14
3899521829,96
3902923533,43
3902940820,3103
3902940820,3106
3902937783,14
3901171040,122
3901171040,1958
3901181021,57
3899535591,14
3899521915,14
3899525335,14
3899536562,14
3899537576,3231
3902941595,57
3902927006,96
3899532600,2225
3899530869,10
3899530869,9
3899523425,14
3901177503,127
3899539595,24
3902945530,31
3899528386,41
3899528386,27
3899539107,48
3899539107,406
3899533835,14
3902924821,116
3899519981,75
3899519981,148
3899519981,1916
3902901804,27
3899525338,14
3902940514,14
3899523927,14
3899537450,96
3899524321,14
3899529242,96
3899527094,14
3901170311,4
3899530367,27
3902941530,27
3902945351,23
3901173770,96
3902920837,145
3902942242,27
3899520616,78
3899522720,96
3899536357,3252
3899536357,2458
3899529621,27
3899544040,99
3899526261,14
3902937955,27
3899540680,7
3899529466,3206
3902943289,139
3901173485,42
3899537414,14
3902944885,11
3902944885,30
3902944885,116
3901177467,96
3901177467,11
3901177467,118
3902937209,92
3899524727,1481
3899523363,96
3901177468,96
3902953433,96
3902953433,52
3899521773,44
3902941523,27
3902939810,27
3899531119,27
3899527091,14
3899525159,8
3899523423,14
3902936234,92
3902941832,41
3902941832,45
3899536560,14
3899545250,75
3899545250,1594
3899523475,96
3902946380,31
3902928494,80
3902928494,8
3902928494,27
3902928957,80
3902928957,27
3902928957,8
3902930475,14
3899535573,14
3899543100,99
3899543100,3242
3899543100,50
3899521900,14
3899537439,14
3899523992,8
3902924476,145
3902933509,25
3899534432,41
3899527095,14
3899521913,14
3902948538,23
3902948069,3
3901177253,96
3902952318,18
3862121382,96
3899535583,14
3899534805,14
3902938108,15
3902948215,31
3899538144,14
3902922687,145
3901176510,44
3899544434,3242
3899544434,99
3899544434,50
3902924721,34
3899540560,84
3902925936,80
3902925936,8
3902925936,27
3899539452,15
3899526564,96
3902947337,31
3902937058,1
3902937058,52
3899536815,43
3899521735,1770
3902948170,139
3902944037,8
3902942426,10
3899534806,14
3901180831,20
3899536546,14
3902916776,104
3902944541,31
3899525336,14
3899535187,10
3899535187,9
3899529867,52
3899529867,1
3899529867,94
3902938790,27
3902940888,8
3899537145,139
3902943704,139
3899541570,10
3899545139,53
3902937962,27
3899534796,14
3899534795,14
3901172406,68
3899532129,150
3899525339,14
3902940526,14
3902940471,14
3901159641,14
3902939819,27
3902924303,90
3902924303,100
3899533618,32
3899523418,14
3899544321,7
3902934421,80
3899535580,14
3899524324,14
3899538138,14
3691624158,39
3899529623,27
3902919543,104
3899525292,68
3899521916,14
3899528013,14
3902940551,14
3899538149,14
3899931515,9
3899934195,4
3899935024,31
3899935024,2194
3899935024,32
3903188096,14
3903183717,59
3903183717,112
3900936990,15
3900936990,14
3900937928,15
3900937928,14
3900938786,53
3900936988,15
3900936988,14
3902735179,14
3902731699,42
3902731605,14
3902733623,42
3902733607,42
3900938805,15
3900938805,14
3900938804,15
3900938804,14
3900946006,100
3900946006,139
3900946006,14
3900939889,15
3900939889,14
3904364106,23
3900940907,96
3900942520,15
3900942520,14
3900936989,15
3900936989,14
3900946005,100
3900946005,139
3900946005,14
3900945085,100
3900945085,139
3900945085,14
3900942686,98
3900942686,80
3900939890,15
3900939890,14
3900943357,98
3900943357,99
3900940885,7
3900938617,43
3884525571,1912
3900947541,1916
3900949628,84
3900949628,75
3900949628,148
3900953047,90
3900953047,14
3900953047,75
3900941768,116
3900940901,96
3902736113,14
3902741104,31
3904363441,1594
3904363441,15
3900945008,104
3902741100,31
3904362263,104
3900945162,75
3888302166,31
3900951328,31
3902741518,99
3904362186,31
3904367100,107
3599918756,135
3904360584,25
3904360584,61
3902743229,42
3904361739,11
3900949370,100
3900949370,1999
3900950964,104
3904360956,94
3904367125,86
3900944110,98
3900944110,99
3904359786,31
3900951290,51
3900951290,50
3900951290,96
3900941625,15
3900941625,14
3902734814,31
3900942655,100
3900942655,139
3900942655,14
3904359886,44
3900941934,57
3900941934,332
3900941934,3243
3902732918,23
3904360891,19
3904360891,27
3900953331,104
3904364134,1594
3900943214,15
3900943214,14
3904367396,25
3902743183,99
3902742370,42
3904369019,19
3904369019,27
3902742492,96
3900940836,100
3900940836,139
3900940836,14
3900946007,100
3900946007,139
3900946007,14
3900953305,104
3904362177,10
3902738982,96
3900955649,4
3900955390,96
3902737881,124
3902737881,14
3900958562,96
3900958562,43
3900950966,104
3904369684,25
3902732821,82
3900951030,68
3904369889,33
3904369889,4
3904369889,84
3904378940,80
3904367018,15
3902739664,96
3904363989,100
3904363989,57
3904363989,59
3900951648,54
3900951648,34
3900951648,23
3904366512,96
3900948544,68
3904376378,63
3904376378,201
3904376378,1594
3904362514,86
3900950930,104
3904363516,86
3900959784,96
3904361620,86
3902743321,96
3900965220,48
3900965220,406
3904363872,15
3902744626,14
3902744940,14
3900942505,53
3902743740,96
3900945007,104
3904381925,75
3904361371,44
3904366037,94
3904374166,25
3904374166,34
3904374166,23
3904385585,75
3904363135,6
3900961395,4
3904389002,75
3900947580,68
3904388176,68
3904384410,51
3904384410,135
3904384410,50
3904362350,122
3904386754,68
3902748498,42
3902748498,14
3900944085,100
3900944085,139
3900944085,14
3900950929,104
3902753256,49
3902753256,48
3902753256,25
3904366035,50
3902749483,42
3902757377,27
3902755489,27
3902755479,27
3900953333,104
3904389446,104
3904380999,75
3904394075,104
3902749386,14
3902744932,14
3900956709,96
3900956709,43
3902753781,27
3902753515,26
3902753515,25
3902753515,27
3902756458,27
3902755478,27
3902754747,27
3904385804,41
3904385804,43
3904385804,45
3902739874,55
3902759002,4
3902748554,42
3893511187,118
3902751363,48
3902751363,135
3902751363,144
3900955804,96
3900955804,43
3900946447,146
3902752877,11
3902754744,27
3902746755,14
3902753598,48
3904367744,53
3904389483,104
3902756460,27
3902753842,56
3900959970,14
3902737900,124
3902737900,14
3902746794,42
3902746794,14
3900942656,100
3900942656,139
3900942656,14
3904386326,51
3904386326,92
3904386326,86
3900963497,68
3904389020,75
3904384851,41
3904384851,43
3904384851,45
3900953069,34
3904388585,104
3904385304,51
3904385304,50
3904385304,48
3904388813,139
3904383691,50
3904383691,51
3904383691,99
3900975579,14
3904393084,14
3902754749,27
3902752987,27
3900964301,43
3904391369,14
3902751855,146
3904361732,31
3872781436,50
3904383780,42
3900963463,23
3902742406,96
3904395383,1810
3904390382,14
3902744117,86
3902744117,388
3902744117,3242
3902742634,1042
3902744941,14
3902749485,42
3904389899,3203
3902753780,27
3902736336,96
3902753629,68
3902758179,27
3904393476,59
3904386664,17
3900979139,14
3902748867,12
3904379883,47
3904379883,51
3904379883,50
3902752963,4
3904386971,104
3902747115,14
3902746756,14
3902752886,104
3902753707,104
3900965083,53
3902751020,14
3902746011,96
3904390806,14
3904386519,75
3902744627,14
3902756852,1810
3902752989,27
3902754770,96
3902754770,4
3900958792,75
3900955140,104
3904388175,68
3902751989,104
3902759018,27
3904369616,31
3902744182,42
3902744944,14
3900977345,80
3902737961,96
3902753783,27
3900965310,96
3904396380,14
3900975677,1594
3902755398,104
3902753236,96
3902752048,42
3904373056,25
3904382401,48
3904382401,382
3904382401,59
3902757378,27
3902758182,27
3902753788,27
3904392430,14
3900955507,96
3902758185,27
3904394020,14
3902757379,27
3900978234,14
3900973990,68
3900960693,57
3900960693,679
3900960693,332
3904367356,3218
3904388850,124
3904394269,43
3900976545,80
3904391561,17
3904393081,14
3902755250,26
3902755250,25
3902755250,27
3900961536,96
3904407161,92
3902750265,42
3902753785,27
3904388177,68
3902760412,1810
3900950963,104
3902755252,26
3902755252,25
3902755252,27
3904397805,48
3904394077,14
3904365716,3218
3900961643,23
3902758177,27
3904397878,48
3900961595,104
3904359992,94
3904358961,122
3902752985,27
3902755484,27
3904362678,124
3900946726,68
3902747109,14
3904400947,92
3904394074,104
3902756908,96
3900953908,4
3902756452,27
3904366436,3218
3902758183,27
3904384452,11
3902755790,48
3902755790,51
3902755790,135
3904403781,48
3902760478,48
3902759085,56
3900962322,96
3902746649,112
3902746649,49
3902746649,25
3902757380,27
3902753722,104
3902755456,1
3902755480,27
3904386323,86
3904386323,51
3904408716,31
3904408716,34
3900977241,14
3902744312,96
3904393548,104
3900962627,23
3904366034,50
3904369648,31
3904387325,68
3904393083,14
3904394043,14
3900980572,1
3900979371,14
3900979371,12
3900979371,17
3904392308,14
3904392308,116
3904392308,93
3904393377,86
3902753705,104
3902742405,96
3900962570,104
3902786149,9
3904384430,51
3904384430,135
3904384430,50
3902755483,27
3902754567,146
3902745085,96
3904385568,17
3904381731,51
3904381731,135
3904381731,50
3902759023,27
3900953335,104
3902744939,14
3900979652,1
3900963834,96
3900964494,14
3900964494,2358
3900964494,2353
3902756929,14
3904403312,67
3902757383,27
3904411640,57
3900960366,138
3904388833,86
3902752988,27
3904379529,80
3900945790,68
3904390836,104
3900964421,96
3902781817,23
3902755251,26
3902755251,25
3902755251,27
3900965298,23
3904384407,51
3904384407,135
3904384407,50
3900980216,94
3900980175,80
3904380806,51
3904380806,92
3904380806,86
3902754566,48
3902744171,42
3902751021,14
3904387780,44
3900950968,104
3904390397,14
3900953907,4
3902765156,14
3902765156,12
3902765156,17
3900978353,1594
3904395411,50
3904395411,51
3904395411,48
3904411471,24
3904384500,42
3900954936,96
3900954936,43
3904391524,43
3904391524,42
3904371282,25
3900943333,100
3900943333,139
3900943333,14
3904386747,80
3904386747,6
3904386747,113
3900977315,80
3904388762,17
3902753789,27
3900960737,23
3900968910,11
3900968910,137
3900968910,2401
3904368751,53
3902759459,1810
3900980218,68
3904406245,3242
3904391827,68
3904387963,104
3900951689,44
3904390405,104
3902758181,27
3902753776,27
3900978861,8
3900981579,88
3904387979,104
3900953334,104
3904391368,14
3900956126,104
3904394321,139
3904390696,42
3900977351,1594
3902735215,96
3902753777,27
3902746637,135
3902746637,48
3902746637,147
3904380805,51
3904380805,50
3904380805,86
3900981112,51
3902740623,96
3900965243,104
3904418387,27
3900982560,8
3902757381,27
3902754746,27
3900938943,100
3900938943,139
3900938943,14
3902748804,23
3904370033,43
3904387978,104
3904390697,42
3904418386,27
3904391088,3198
3845186343,47
3900977725,1
3904410571,3194
3904417490,27
3870701883,19
3904393082,14
3900977836,8
3900977839,8
3900966079,1
3900966079,52
3904392436,14
3900961722,14
3904393093,104
3900981490,1
3902760475,48
3904389869,14
3904366659,69
3904366659,126
3904366659,82
3900981488,1
3900956061,1
3904386849,43
3902744947,14
3904393109,14
3904423754,90
3904423754,100
3902736493,57
3902753787,27
3904432220,124
3904411137,100
3902759019,27
3902790235,32
3902790235,31
3902790235,28
3900979747,88
3904419744,15
3902797498,6
3902797498,4
3904410621,107
3904358999,94
3900987195,27
3904413809,12
3902785766,32
3902785766,31
3902785766,28
3904393074,104
3904392705,42
3904374029,25
3904419150,52
3900978368,1594
3900961461,124
3900961461,13
3900961461,14
3900984432,27
3900980271,14
3900980271,12
3900980271,17
3904407842,48
3904407842,7
3904407842,15
3904417382,27
3900942697,96
3904425782,124
3900975574,14
3904381912,75
3900947739,48
3904412421,48
3904412421,7
3904412421,15
3904425905,92
3900978734,1
3904417493,27
3902741560,42
3904416534,27
3900982064,80
3900982561,8
3902744946,14
3904389482,14
3900964278,118
3900964278,96
3900964278,84
3900986270,27
3902751022,14
3904429017,90
3904429017,100
3903000123,6
3903000123,4
3900987198,27
3904380807,51
3904380807,135
3904380807,50
3902740661,96
3904395404,11
3900982562,8
3904393070,14
3904394031,104
3904388554,104
3902786150,132
3904409097,48
3902743718,14
3904391778,25
3902782565,99
3904418807,15
3902745028,96
